time,x,y,theta
1753880322.759447,131.069493,4.591154,-3.039775
1753880322.866431,130.915910,4.584728,-3.027148
1753880323.024329,130.783310,4.557989,-3.042969
1753880323.141694,130.601403,4.549663,-3.068005
1753880323.199486,130.474900,4.534296,-3.077627
1753880323.263562,130.347442,4.516402,-3.091898
1753880323.300465,130.206811,4.512369,-3.082024
1753880323.384699,130.066006,4.502953,-3.073610
1753880323.488941,129.917693,4.485873,-3.078549
1753880323.594630,129.780851,4.520134,-3.028570
1753880323.704239,129.652908,4.491994,-3.065232
1753880323.789104,129.511071,4.502395,-3.039571
1753880323.901460,129.377822,4.470354,-3.074427
1753880323.998747,129.240469,4.461536,-3.080485
1753880324.093110,129.097912,4.443460,-3.103757
1753880324.321694,128.963937,4.437670,-3.073198
1753880324.398443,128.855382,4.425442,-3.035841
1753880325.435250,128.749435,4.423718,-3.007335
1753880325.744680,128.685771,4.412945,-3.041562
1753880325.804669,128.616826,4.411991,-3.032510
1753880325.900763,128.563233,4.424910,-3.018289
1753880327.614619,128.518980,4.424156,-3.022534
1753880328.214275,128.495851,4.424756,-3.017759
1753880328.297015,128.459503,4.468372,-2.968325
1753880328.512873,128.445184,4.480328,-2.970223
1753880328.606520,128.449108,4.461555,-3.013356
1753880328.693565,128.437435,4.477492,-2.999035
1753880328.804717,128.456262,4.481736,-3.014267
1753880328.905371,128.472270,4.477800,-3.019923
1753880329.005908,128.465029,4.483650,-3.019881
1753880329.379707,128.448865,4.560329,-2.970483
1753880329.622149,128.464472,4.513343,-3.098471
1753880329.931294,128.466952,4.509291,3.117044
1753880330.014014,128.466091,4.518768,3.123826
1753880330.365185,128.439764,4.524931,3.119247
1753880330.533352,128.420579,4.518701,3.117776
1753880330.837126,128.401016,4.523318,3.116191
1753880331.231100,128.358783,4.522490,3.118455
1753880331.297357,128.320104,4.523636,3.118919
1753880331.416260,128.279292,4.523008,3.118189
1753880331.530254,128.224192,4.522161,3.114474
1753880331.652196,128.161254,4.524216,3.116048
1753880331.718792,128.109203,4.509232,3.091737
1753880331.852508,128.033506,4.510799,3.105290
1753880331.905354,127.957124,4.513412,3.097938
1753880332.037983,127.868964,4.516892,3.092856
1753880332.103614,127.788858,4.504656,3.066756
1753880332.221770,127.657401,4.518089,3.072025
1753880332.327464,127.599028,4.524690,3.057016
1753880332.405732,127.462560,4.526661,3.068133
1753880332.528576,127.373140,4.536738,3.065483
1753880332.609275,127.271695,4.531882,3.044867
1753880332.714762,127.171929,4.558570,3.066010
1753880332.808817,127.029296,4.522747,3.019459
1753880332.923068,126.935972,4.529374,3.029600
1753880333.008781,126.817744,4.492831,2.997721
1753880333.114593,126.690234,4.478064,3.007520
1753880333.287188,126.557790,4.510980,3.088635
1753880333.343486,126.445033,4.482372,3.052267
1753880333.409983,126.316061,4.513317,3.092807
1753880333.518432,126.184521,4.481222,3.046137
1753880333.623473,126.061395,4.518378,3.105643
1753880333.725288,125.941709,4.523450,3.124009
1753880333.826863,125.811154,4.527671,3.140581
1753880333.933620,125.691286,4.536062,3.135919
1753880334.028551,125.567693,4.533157,3.098805
1753880334.141541,125.443363,4.537284,3.106205
1753880334.219908,125.324155,4.553581,3.124006
1753880334.333110,125.214905,4.542922,3.101175
1753880334.743557,125.128663,4.554477,3.112626
1753880335.020145,125.032467,4.562593,3.140318
1753880335.328732,124.943430,4.558428,-3.140021
1753880335.532272,124.844520,4.560347,-3.131451
1753880335.630455,124.753127,4.561905,-3.137555
1753880335.707632,124.651120,4.574554,-3.125716
1753880335.806268,124.561590,4.567683,-3.129336
1753880335.911935,124.456840,4.572721,-3.123832
1753880336.015285,124.349332,4.576673,-3.124601
1753880336.109856,124.264837,4.572941,-3.132526
1753880336.236161,124.151772,4.572574,-3.128597
1753880336.318492,124.042151,4.580517,-3.106034
1753880336.412055,123.964208,4.577683,-3.106449
1753880336.512997,123.850504,4.580199,-3.087448
1753880336.641971,123.760858,4.569142,-3.100693
1753880336.743320,123.669155,4.567422,-3.102485
1753880336.860911,123.558063,4.572643,-3.088758
1753880336.915598,123.434430,4.598166,-3.048222
1753880337.017829,123.342914,4.657468,-2.984990
1753880337.123614,123.250722,4.599357,-3.080451
1753880337.243393,123.140591,4.588517,-3.094025
1753880337.339921,123.046151,4.593727,-3.091628
1753880337.424931,122.947010,4.590823,-3.092626
1753880337.543479,122.847785,4.582363,-3.083515
1753880337.627388,122.744685,4.571803,-3.094286
1753880337.726726,122.656860,4.570513,-3.089258
1753880337.860567,122.541602,4.568778,-3.091092
1753880337.930530,122.446845,4.552641,-3.100184
1753880338.070082,122.346223,4.545098,-3.095869
1753880338.127804,122.239343,4.537495,-3.095192
1753880338.224730,122.133798,4.530307,-3.092958
1753880338.334171,122.026266,4.513975,-3.108792
1753880338.424856,121.913307,4.517466,-3.095635
1753880338.527764,121.801046,4.506709,-3.103575
1753880338.608328,121.687846,4.516364,-3.068499
1753880338.730364,121.578223,4.494257,-3.101490
1753880338.840958,121.457114,4.491950,-3.104179
1753880338.928870,121.336371,4.484957,-3.102869
1753880339.038989,121.225899,4.477537,-3.103824
1753880339.137024,121.113577,4.472790,-3.098207
1753880339.241580,120.992312,4.472323,-3.095268
1753880339.341032,120.864910,4.465048,-3.097977
1753880339.434050,120.725571,4.452818,-3.111048
1753880339.535764,120.609165,4.451791,-3.105472
1753880339.614242,120.478354,4.441615,-3.109842
1753880339.713974,120.353481,4.428979,-3.115682
1753880339.818845,120.214395,4.433791,-3.100846
1753880339.917932,120.097135,4.448904,-3.077479
1753880340.020180,119.959077,4.436503,-3.089332
1753880340.131293,119.841311,4.425451,-3.101219
1753880340.228875,119.704708,4.419680,-3.103562
1753880340.326879,119.574750,4.420248,-3.098445
1753880340.444833,119.444966,4.406494,-3.114197
1753880340.533946,119.321586,4.405908,-3.101960
1753880340.625071,119.197855,4.397265,-3.118956
1753880340.737052,119.072876,4.398634,-3.130391
1753880340.851670,118.980743,4.387639,3.132801
1753880340.932345,118.838168,4.395402,3.116133
1753880341.039012,118.748693,4.382854,3.072926
1753880341.124408,118.628755,4.386412,3.079924
1753880341.264362,118.518650,4.383332,3.073239
1753880341.323915,118.411984,4.380054,3.063360
1753880341.425920,118.312110,4.377367,3.063498
1753880341.527007,118.211563,4.378957,3.071853
1753880341.638756,118.106741,4.380687,3.070090
1753880341.737085,117.995702,4.388526,3.069460
1753880341.836832,117.916528,4.377096,3.039182
1753880341.936894,117.816531,4.383509,3.042700
1753880342.038227,117.704172,4.386368,3.045068
1753880342.135651,117.594447,4.393743,3.060239
1753880342.237013,117.498108,4.396974,3.068852
1753880342.439200,117.364842,4.397106,3.128092
1753880342.538354,117.252275,4.394160,3.135953
1753880342.641545,117.142181,4.401679,3.139768
1753880342.747648,117.036433,4.406622,3.138513
1753880342.823527,116.930664,4.410321,3.138870
1753880342.926745,116.823056,4.409848,3.137208
1753880343.044289,116.705440,4.409446,3.124281
1753880343.147830,116.603060,4.416457,3.132860
1753880343.230947,116.495233,4.407683,3.118084
1753880343.363809,116.385336,4.413277,3.123296
1753880343.420953,116.288692,4.417322,3.128383
1753880343.526355,116.182812,4.408761,3.115834
1753880343.633747,116.079013,4.417343,3.132838
1753880343.731337,115.980162,4.408198,3.110424
1753880343.841781,115.866980,4.416683,-3.127904
1753880343.958672,115.751959,4.412649,-3.122282
1753880344.048116,115.647663,4.423055,-3.107933
1753880344.158651,115.539736,4.470528,-3.012089
1753880344.245376,115.416548,4.503884,-2.950191
1753880344.328614,115.349862,4.430220,3.135598
1753880344.426686,115.226468,4.449332,-3.108330
1753880344.528074,115.126729,4.478207,-3.058197
1753880344.655440,115.026112,4.454394,-3.112154
1753880344.737022,114.927318,4.446022,-3.111090
1753880344.881864,114.817751,4.465516,-3.056152
1753880344.929085,114.731823,4.445372,-3.125842
1753880345.035603,114.613776,4.445476,-3.102673
1753880345.142688,114.512578,4.443283,-3.101143
1753880345.250430,114.410007,4.426579,-3.112661
1753880345.447370,114.296482,4.418161,-3.107084
1753880345.540185,114.197392,4.402806,-3.123165
1753880345.631536,114.094912,4.394100,-3.127805
1753880345.737692,113.983712,4.386049,-3.122952
1753880345.846148,113.858190,4.394285,-3.112677
1753880345.943733,113.744952,4.389577,-3.113149
1753880346.051441,113.634522,4.382802,-3.115076
1753880346.207932,113.506182,4.378131,-3.121732
1753880346.239542,113.396992,4.329255,3.119796
1753880346.341931,113.312396,4.284212,3.091925
1753880346.448696,113.184631,4.342783,-3.133189
1753880346.701714,113.056617,4.322647,3.113929
1753880346.802015,112.953848,4.311978,3.109591
1753880346.924490,112.830527,4.307952,3.112227
1753880347.041576,112.706806,4.315315,3.112269
1753880347.105396,112.594281,4.315006,3.115079
1753880347.165552,112.494644,4.310617,3.108558
1753880347.371008,112.363680,4.316631,3.116209
1753880347.475059,112.273335,4.301901,3.090757
1753880347.526142,112.142827,4.317025,3.111077
1753880347.646250,112.051206,4.312163,3.098591
1753880347.753652,111.919915,4.247916,3.033074
1753880347.895633,111.795075,4.284088,3.075285
1753880347.972005,111.684882,4.277561,3.074730
1753880348.143526,111.554768,4.303079,3.112337
1753880348.258457,111.451690,4.308249,3.118855
1753880348.318593,111.333654,4.332268,3.133800
1753880348.359581,111.240502,4.344111,3.136772
1753880348.437343,111.146911,4.320823,3.090519
1753880348.545764,111.061709,4.315539,3.082338
1753880348.678551,110.946127,4.350402,3.138464
1753880348.803906,110.844075,4.349790,-3.140176
1753880348.913004,110.757835,4.335574,3.124892
1753880349.026469,110.642456,4.377988,-3.101954
1753880349.102540,110.550312,4.363684,3.139067
1753880349.206820,110.446463,4.358293,3.126709
1753880349.308987,110.357419,4.369532,-3.140531
1753880349.409103,110.254035,4.364204,3.119813
1753880349.520228,110.169615,4.377285,-3.135568
1753880349.650013,110.057941,4.375043,3.140643
1753880349.742620,109.980023,4.378446,3.140762
1753880349.849906,109.876813,4.371503,3.122906
1753880349.951183,109.789206,4.373366,3.127967
1753880350.036812,109.700187,4.371995,3.126401
1753880350.149447,109.615709,4.373100,3.125360
1753880350.276830,109.511642,4.370053,3.125332
1753880350.364034,109.403722,4.371453,3.121175
1753880350.461088,109.308656,4.369000,3.117795
1753880350.543714,109.205583,4.370894,3.122947
1753880350.642161,109.118657,4.370321,3.121079
1753880350.742407,109.012967,4.369143,3.120943
1753880350.844669,108.920679,4.369486,3.123193
1753880350.944858,108.822556,4.362166,3.114215
1753880351.058692,108.714803,4.368941,-3.138581
1753880351.151927,108.628838,4.364420,3.140731
1753880351.243437,108.520715,4.352331,-3.138951
1753880351.405498,108.420381,4.365546,-3.126345
1753880351.521828,108.331849,4.358857,-3.129990
1753880351.582537,108.234845,4.350966,-3.131445
1753880351.644795,108.148800,4.349060,-3.131692
1753880351.748699,108.049864,4.350501,-3.132368
1753880351.852337,107.957642,4.345783,-3.132548
1753880351.973752,107.867477,4.343672,-3.132974
1753880352.059372,107.773703,4.340367,-3.135117
1753880352.156841,107.678554,4.333891,-3.140857
1753880352.272285,107.584820,4.340327,-3.131754
1753880352.349258,107.490239,4.336653,-3.138260
1753880352.473018,107.393244,4.343231,-3.127789
1753880352.668757,107.290759,4.331246,-3.121642
1753880352.763891,107.188950,4.332358,-3.119905
1753880352.861163,107.113048,4.308414,3.136704
1753880352.953473,106.995612,4.328914,-3.114119
1753880353.065567,106.892124,4.324048,-3.118044
1753880353.162221,106.819002,4.300831,3.132758
1753880353.256779,106.707321,4.310806,-3.123953
1753880353.380502,106.589090,4.313574,-3.127526
1753880353.455644,106.505366,4.306135,-3.135004
1753880353.558264,106.404695,4.305927,-3.117985
1753880353.662430,106.298330,4.302767,-3.134819
1753880353.758840,106.208040,4.314433,-3.111803
1753880353.877499,106.102908,4.300419,-3.141188
1753880353.965083,105.987869,4.291081,3.112014
1753880354.166258,105.876350,4.299555,-3.139399
1753880354.268057,105.768321,4.297245,3.139253
1753880354.367908,105.654624,4.297161,-3.127531
1753880354.486517,105.536589,4.290887,-3.124525
1753880354.614298,105.415481,4.296457,-3.078307
1753880354.858628,105.289454,4.291935,-3.081140
1753880354.913830,105.179851,4.294308,-3.063200
1753880355.156502,105.098341,4.262505,-3.117317
1753880355.184171,104.981762,4.253153,-3.123706
1753880355.385699,104.859065,4.255510,-3.095226
1753880355.557697,104.713025,4.269591,-3.069567
1753880355.769720,104.589043,4.255606,-3.063664
1753880355.874504,104.460271,4.249557,-3.067042
1753880356.018768,104.343021,4.252369,-3.067447
1753880356.120197,104.225279,4.248218,-3.073030
1753880356.217571,104.115912,4.250435,-3.074536
1753880356.330039,104.006305,4.249306,-3.076862
1753880356.363870,103.894308,4.243386,-3.086569
